t_dat,customer_id,article_id,price,sales_channel_id
2018-09-20,a62304d5883f3db87173ba70a6f5eefdcffb41a8a17259ffad14f1c7d4291fbd,0534181005,0.1677966101694915,2
2018-09-20,a62304d5883f3db87173ba70a6f5eefdcffb41a8a17259ffad14f1c7d4291fbd,0534181005,0.1677966101694915,2
2018-09-20,acde50203ef7d410a84b791425c2d963411c75c5c3c89c95121f0e8a81a214ff,0504154021,0.0381186440677966,1
2018-09-20,acde50203ef7d410a84b791425c2d963411c75c5c3c89c95121f0e8a81a214ff,0266875001,0.0152372881355932,1
2018-09-20,acde50203ef7d410a84b791425c2d963411c75c5c3c89c95121f0e8a81a214ff,0266875001,0.0152372881355932,1
2018-09-20,acde50203ef7d410a84b791425c2d963411c75c5c3c89c95121f0e8a81a214ff,0636935009,0.0457457627118644,1
2018-09-20,acde50203ef7d410a84b791425c2d963411c75c5c3c89c95121f0e8a81a214ff,0631902001,0.0457457627118644,1
2018-09-20,b31ac28c055c15defdc04a486c8c18bde8458462ea94c44175b72bb998d4b0d4,0537346004,0.0423559322033898,2
2018-09-20,c6d3f10175cd49348a5839d1ec301d1e8855955333fc7da2cf28a002663c2709,0683773001,0.0508305084745762,2
2018-09-20,c6d3f10175cd49348a5839d1ec301d1e8855955333fc7da2cf28a002663c2709,0662888002,0.0338813559322033,2
2018-09-20,fe433bc26cb1c5e86601ceab67402de280d8281cc8fcb265fc3c7dbdac766d02,0582257001,0.0135423728813559,2
2018-09-20,fe433bc26cb1c5e86601ceab67402de280d8281cc8fcb265fc3c7dbdac766d02,0665201001,0.0169322033898305,2
2018-09-21,097ff210f8bfe5e3de1d0dd4c1f104add81962a0e89b78ad35a68bba4899d1fd,0685687003,0.0169322033898305,2
2018-09-21,097ff210f8bfe5e3de1d0dd4c1f104add81962a0e89b78ad35a68bba4899d1fd,0680374001,0.0338813559322033,2
2018-09-21,097ff210f8bfe5e3de1d0dd4c1f104add81962a0e89b78ad35a68bba4899d1fd,0615566001,0.0508305084745762,2
2018-09-21,110ffa1b655e254a3580361569816e04fa33ca7cb81a500ba6280ed4f8bfd13f,0687427001,0.0338813559322033,2
2018-09-21,110ffa1b655e254a3580361569816e04fa33ca7cb81a500ba6280ed4f8bfd13f,0687427001,0.0338813559322033,2
2018-09-21,158d4a804c42afa4ad55ddb0f279a5e2dc0e45b48926d8637a40c3c1ebb5325b,0655691001,0.0508305084745762,1
2018-09-21,158d4a804c42afa4ad55ddb0f279a5e2dc0e45b48926d8637a40c3c1ebb5325b,0688873005,0.0338813559322033,1
2018-09-21,158d4a804c42afa4ad55ddb0f279a5e2dc0e45b48926d8637a40c3c1ebb5325b,0673771002,0.0254067796610169,1
2018-09-21,158d4a804c42afa4ad55ddb0f279a5e2dc0e45b48926d8637a40c3c1ebb5325b,0651724002,0.0338813559322033,1
2018-09-21,158d4a804c42afa4ad55ddb0f279a5e2dc0e45b48926d8637a40c3c1ebb5325b,0652730003,0.0508305084745762,1
2018-09-21,226834f119ea849fb34402f34cb1a973820523cf2e522f77ddbdac7091a00359,0665044002,0.0135423728813559,1
2018-09-21,226834f119ea849fb34402f34cb1a973820523cf2e522f77ddbdac7091a00359,0678983002,0.0169322033898305,1
2018-09-21,4510e9021ef9d554c69bd699603cbd79447232a286c3055eeba77831a9b6da00,0685687001,0.0169322033898305,2
2018-09-21,4510e9021ef9d554c69bd699603cbd79447232a286c3055eeba77831a9b6da00,0640244002,0.0338813559322033,2
2018-09-21,4510e9021ef9d554c69bd699603cbd79447232a286c3055eeba77831a9b6da00,0703193001,0.0254067796610169,2
2018-09-21,4ebffa8ff4c82e506432eb23dc5ad052875e105c934fcde557ddc2d7d76fd36a,0680810001,0.0338813559322033,2
2018-09-21,4ebffa8ff4c82e506432eb23dc5ad052875e105c934fcde557ddc2d7d76fd36a,0680810001,0.0338813559322033,2
2018-09-21,4ebffa8ff4c82e506432eb23dc5ad052875e105c934fcde557ddc2d7d76fd36a,0680810001,0.0338813559322033,2
2018-09-21,4ebffa8ff4c82e506432eb23dc5ad052875e105c934fcde557ddc2d7d76fd36a,0680810001,0.0338813559322033,2
2018-09-21,4ebffa8ff4c82e506432eb23dc5ad052875e105c934fcde557ddc2d7d76fd36a,0647841001,0.0677796610169491,2
2018-09-21,4ebffa8ff4c82e506432eb23dc5ad052875e105c934fcde557ddc2d7d76fd36a,0647841001,0.0677796610169491,2
2018-09-21,4ebffa8ff4c82e506432eb23dc5ad052875e105c934fcde557ddc2d7d76fd36a,0647841001,0.0677796610169491,2
2018-09-21,4ebffa8ff4c82e506432eb23dc5ad052875e105c934fcde557ddc2d7d76fd36a,0647841001,0.0677796610169491,2
2018-09-21,5daaade09c05962b60524b1d482fd83c393449e4412ae6ce6e7e52c34cea0d70,0580482001,0.0508305084745762,2
2018-09-21,71e5a77be9abe720596945085fcc163b9f65f435f09ac100f1a7fa6ac25a52ed,0586955022,0.0169322033898305,1
2018-09-21,71e5a77be9abe720596945085fcc163b9f65f435f09ac100f1a7fa6ac25a52ed,0674310002,0.0423559322033898,1
2018-09-21,71e5a77be9abe720596945085fcc163b9f65f435f09ac100f1a7fa6ac25a52ed,0541205003,0.0033728813559322,1
2018-09-21,71e5a77be9abe720596945085fcc163b9f65f435f09ac100f1a7fa6ac25a52ed,0687407001,0.0135423728813559,1
2018-09-21,71e5a77be9abe720596945085fcc163b9f65f435f09ac100f1a7fa6ac25a52ed,0675657002,0.0423559322033898,1
2018-09-21,71e5a77be9abe720596945085fcc163b9f65f435f09ac100f1a7fa6ac25a52ed,0671433001,0.0254067796610169,1
2018-09-21,8260a405928cdce998ec2739de31225c301332bc0e7178cb146733cdefa3c3fd,0673677002,0.0169322033898305,2
2018-09-21,a5c2c71cacb04d23361ba887e3e09391fa04e93d7ca53927dec2bd67ba91427d,0667491006,0.0254067796610169,2
2018-09-21,a82a21af2f930dceb102c8104378ce439389a596218471076195235fd5af40b6,0625548001,0.0677796610169491,2
2018-09-21,a82a21af2f930dceb102c8104378ce439389a596218471076195235fd5af40b6,0625548003,0.0677796610169491,2
2018-09-21,c970db7e957855a278e510fcefe2ad9fff8bf7ca35daebbd5a8ad335ace330b5,0625321010,0.0254067796610169,2
2018-09-21,c970db7e957855a278e510fcefe2ad9fff8bf7ca35daebbd5a8ad335ace330b5,0646429001,0.0508305084745762,2
2018-09-21,d3f2879af3248a382d57fa36c74631ff1252a249c6ac168a045e3d0e6439be0f,0395575001,0.0254067796610169,2
2018-09-21,d3f2879af3248a382d57fa36c74631ff1252a249c6ac168a045e3d0e6439be0f,0564334002,0.0254067796610169,2
2018-09-21,de4d7e43eb6e32ce6d4a283f1e2c7c2dc4048d18b8eda07a80d5f1c7042b07ca,0569974020,0.0338813559322033,2
2018-09-21,de4d7e43eb6e32ce6d4a283f1e2c7c2dc4048d18b8eda07a80d5f1c7042b07ca,0671505002,0.0338813559322033,2
2018-09-21,de4d7e43eb6e32ce6d4a283f1e2c7c2dc4048d18b8eda07a80d5f1c7042b07ca,0673396003,0.0135423728813559,2
2018-09-21,de4d7e43eb6e32ce6d4a283f1e2c7c2dc4048d18b8eda07a80d5f1c7042b07ca,0516859002,0.0135423728813559,2
2018-09-21,de4d7e43eb6e32ce6d4a283f1e2c7c2dc4048d18b8eda07a80d5f1c7042b07ca,0700819002,0.0423559322033898,2
2018-09-21,de4d7e43eb6e32ce6d4a283f1e2c7c2dc4048d18b8eda07a80d5f1c7042b07ca,0399201023,0.084728813559322,2
2018-09-21,de4d7e43eb6e32ce6d4a283f1e2c7c2dc4048d18b8eda07a80d5f1c7042b07ca,0673677003,0.0169322033898305,2
2018-09-21,de4d7e43eb6e32ce6d4a283f1e2c7c2dc4048d18b8eda07a80d5f1c7042b07ca,0613826002,0.0423559322033898,2
2018-09-21,de4d7e43eb6e32ce6d4a283f1e2c7c2dc4048d18b8eda07a80d5f1c7042b07ca,0667491002,0.0254067796610169,2
2018-09-21,de4d7e43eb6e32ce6d4a283f1e2c7c2dc4048d18b8eda07a80d5f1c7042b07ca,0554126001,0.0576101694915254,2
2018-09-21,f21a50d171c5ac1ae018bff31651e7040cd6ed3547f2abb255fed28382d6268b,0616711001,0.0423559322033898,2
2018-09-21,f21a50d171c5ac1ae018bff31651e7040cd6ed3547f2abb255fed28382d6268b,0652211001,0.0677796610169491,2
2018-09-22,0b93752cb5c8502112d84dcf0bcfe929380a308e49e3c66b427c593ef5e2f5c9,0591334001,0.0169322033898305,2
2018-09-22,0b93752cb5c8502112d84dcf0bcfe929380a308e49e3c66b427c593ef5e2f5c9,0672890001,0.0254067796610169,2
2018-09-22,0b93752cb5c8502112d84dcf0bcfe929380a308e49e3c66b427c593ef5e2f5c9,0501820003,0.0169322033898305,2
2018-09-22,0b93752cb5c8502112d84dcf0bcfe929380a308e49e3c66b427c593ef5e2f5c9,0687524002,0.0254067796610169,2
2018-09-22,0b93752cb5c8502112d84dcf0bcfe929380a308e49e3c66b427c593ef5e2f5c9,0677930006,0.0169322033898305,2
2018-09-22,0b93752cb5c8502112d84dcf0bcfe929380a308e49e3c66b427c593ef5e2f5c9,0677930006,0.0169322033898305,2
2018-09-22,0b93752cb5c8502112d84dcf0bcfe929380a308e49e3c66b427c593ef5e2f5c9,0636935002,0.0508305084745762,2
2018-09-22,0b93752cb5c8502112d84dcf0bcfe929380a308e49e3c66b427c593ef5e2f5c9,0636935002,0.0508305084745762,2
2018-09-22,0b93752cb5c8502112d84dcf0bcfe929380a308e49e3c66b427c593ef5e2f5c9,0579541027,0.0169322033898305,2
2018-09-22,0b93752cb5c8502112d84dcf0bcfe929380a308e49e3c66b427c593ef5e2f5c9,0591334019,0.0169322033898305,2
2018-09-22,1ddc6369444be5020211508f778b1114ef9c0eebc7ef05c7995eba872184d510,0674601001,0.0508305084745762,1
2018-09-22,1ddc6369444be5020211508f778b1114ef9c0eebc7ef05c7995eba872184d510,0677711003,0.0220169491525423,1
2018-09-22,1ddc6369444be5020211508f778b1114ef9c0eebc7ef05c7995eba872184d510,0554792001,0.0254067796610169,1
2018-09-22,1ddc6369444be5020211508f778b1114ef9c0eebc7ef05c7995eba872184d510,0638655001,0.084728813559322,1
2018-09-22,1ddc6369444be5020211508f778b1114ef9c0eebc7ef05c7995eba872184d510,0638655001,0.084728813559322,1
2018-09-22,31d090dc556f57c7dbae77ecc697d99cd82494aae26e41a63c958f5dd026fd89,0673643001,0.0304915254237288,1
2018-09-22,31d090dc556f57c7dbae77ecc697d99cd82494aae26e41a63c958f5dd026fd89,0516000034,0.0169322033898305,1
2018-09-22,4510e9021ef9d554c69bd699603cbd79447232a286c3055eeba77831a9b6da00,0703193001,0.0254067796610169,1
2018-09-22,699327cc8d4b35bcbc0e17c5183966819ad1d829215b0ab912c934c592e2ad6e,0585754001,0.0254067796610169,2
2018-09-22,699327cc8d4b35bcbc0e17c5183966819ad1d829215b0ab912c934c592e2ad6e,0618899007,0.0254067796610169,2
2018-09-22,699327cc8d4b35bcbc0e17c5183966819ad1d829215b0ab912c934c592e2ad6e,0189616008,0.0169322033898305,2
2018-09-22,699327cc8d4b35bcbc0e17c5183966819ad1d829215b0ab912c934c592e2ad6e,0532578019,0.0254067796610169,2
2018-09-22,92651210fc3a1fb92cf5f0d8c3f1c2718be8b9ff7cb64ddc3963d07b9cbf570f,0650578005,0.0101525423728813,1
2018-09-22,fe433bc26cb1c5e86601ceab67402de280d8281cc8fcb265fc3c7dbdac766d02,0630326001,0.0101525423728813,1
2018-09-22,fe433bc26cb1c5e86601ceab67402de280d8281cc8fcb265fc3c7dbdac766d02,0598795018,0.0050677966101694,1
2018-09-23,10a955f37a0e6c6f355cf5e4cca11b25a40d7945d5d1729fd8114637e65d4f5e,0682550001,0.0338813559322033,2
2018-09-23,10a955f37a0e6c6f355cf5e4cca11b25a40d7945d5d1729fd8114637e65d4f5e,0607834001,0.0254067796610169,2
2018-09-23,10a955f37a0e6c6f355cf5e4cca11b25a40d7945d5d1729fd8114637e65d4f5e,0633130002,0.0169322033898305,2
2018-09-23,158d4a804c42afa4ad55ddb0f279a5e2dc0e45b48926d8637a40c3c1ebb5325b,0501286001,0.0593050847457627,2
2018-09-23,158d4a804c42afa4ad55ddb0f279a5e2dc0e45b48926d8637a40c3c1ebb5325b,0568601016,0.0508305084745762,2
2018-09-23,226249bb21989a04c80a568fe134d83dfa45aecd579a790e69bbce1516103f75,0538699007,0.008457627118644,1
2018-09-23,226249bb21989a04c80a568fe134d83dfa45aecd579a790e69bbce1516103f75,0108775044,0.008457627118644,1
2018-09-23,226249bb21989a04c80a568fe134d83dfa45aecd579a790e69bbce1516103f75,0108775044,0.008457627118644,1
2018-09-23,2537167ced42c4c92785ca1f5924a0042680f6449764c80100eb54f729bff80e,0294008002,0.0169322033898305,1
2018-09-23,2537167ced42c4c92785ca1f5924a0042680f6449764c80100eb54f729bff80e,0653210010,0.0169322033898305,1
2018-09-23,263d5855415377b02a8d7575c9bc7386d2c751e08b5d79898b9436b7a67b502b,0542982017,0.0224745762711864,1
2018-09-23,263d5855415377b02a8d7575c9bc7386d2c751e08b5d79898b9436b7a67b502b,0554141003,0.0124745762711864,1
2018-09-23,2e229289a52a0c8fe8caa8d401d1ced5283c690264c10e0ace258b5a21255c33,0479604007,0.0508305084745762,2
2018-09-23,2e229289a52a0c8fe8caa8d401d1ced5283c690264c10e0ace258b5a21255c33,0642548003,0.2186440677966101,2
2018-09-23,2e229289a52a0c8fe8caa8d401d1ced5283c690264c10e0ace258b5a21255c33,0642548003,0.2186440677966101,2
2018-09-23,2e229289a52a0c8fe8caa8d401d1ced5283c690264c10e0ace258b5a21255c33,0593196001,0.1525254237288135,2
2018-09-23,2e229289a52a0c8fe8caa8d401d1ced5283c690264c10e0ace258b5a21255c33,0594834010,0.0423559322033898,2
2018-09-23,2feabd3af46f54e652a2ca8b02f300de808b43513090ba9477626a33fbcad5ba,0399136061,0.0508305084745762,2
2018-09-23,2feabd3af46f54e652a2ca8b02f300de808b43513090ba9477626a33fbcad5ba,0576773019,0.0338813559322033,2
2018-09-23,549072cc8bfa567bc3959c26bdd498d27324ee05e28b9c246c61afc5db1bf97f,0448515018,0.0423559322033898,2
2018-09-23,549072cc8bfa567bc3959c26bdd498d27324ee05e28b9c246c61afc5db1bf97f,0448515001,0.0423559322033898,2
2018-09-23,549072cc8bfa567bc3959c26bdd498d27324ee05e28b9c246c61afc5db1bf97f,0617919017,0.0237118644067796,2
2018-09-23,549072cc8bfa567bc3959c26bdd498d27324ee05e28b9c246c61afc5db1bf97f,0657476001,0.0169322033898305,2
2018-09-23,549072cc8bfa567bc3959c26bdd498d27324ee05e28b9c246c61afc5db1bf97f,0617919011,0.0237118644067796,2
2018-09-23,549072cc8bfa567bc3959c26bdd498d27324ee05e28b9c246c61afc5db1bf97f,0635084003,0.0101525423728813,2
2018-09-23,549072cc8bfa567bc3959c26bdd498d27324ee05e28b9c246c61afc5db1bf97f,0621381002,0.020322033898305,2
2018-09-23,5928b4ad679ee5ed2f2726a4c5417cd9549c27e5a0516a6df9a1f9019bba1a02,0651348005,0.0169322033898305,1
2018-09-23,5928b4ad679ee5ed2f2726a4c5417cd9549c27e5a0516a6df9a1f9019bba1a02,0565379001,0.008457627118644,1
2018-09-23,5928b4ad679ee5ed2f2726a4c5417cd9549c27e5a0516a6df9a1f9019bba1a02,0666382002,0.0254067796610169,1
2018-09-23,5c88564ee68bcc208dacfa7f6d4d07f2dec0482c2c9493674bef16548bda7e30,0685687002,0.0169322033898305,2
2018-09-23,5c88564ee68bcc208dacfa7f6d4d07f2dec0482c2c9493674bef16548bda7e30,0637549003,0.0338813559322033,2
2018-09-23,5c88564ee68bcc208dacfa7f6d4d07f2dec0482c2c9493674bef16548bda7e30,0667379003,0.0423559322033898,2
2018-09-23,5c88564ee68bcc208dacfa7f6d4d07f2dec0482c2c9493674bef16548bda7e30,0687524001,0.0254067796610169,2
2018-09-23,735bd39eb1604f2812d26163ca8fd7fe9b92b432018cd5f7cd237dd16a7d2f4c,0399201022,0.0593050847457627,2
2018-09-23,735bd39eb1604f2812d26163ca8fd7fe9b92b432018cd5f7cd237dd16a7d2f4c,0399201024,0.0593050847457627,2
2018-09-23,919f75c454201ee5b73d97b8de2cefe9b353aa2f0dba871756da72533c43ff44,0685687001,0.0169322033898305,2
2018-09-23,919f75c454201ee5b73d97b8de2cefe9b353aa2f0dba871756da72533c43ff44,0656649003,0.0423559322033898,2
2018-09-23,919f75c454201ee5b73d97b8de2cefe9b353aa2f0dba871756da72533c43ff44,0589222001,0.0237118644067796,2
2018-09-23,919f75c454201ee5b73d97b8de2cefe9b353aa2f0dba871756da72533c43ff44,0646429003,0.0508305084745762,2
2018-09-23,919f75c454201ee5b73d97b8de2cefe9b353aa2f0dba871756da72533c43ff44,0678086002,0.0254067796610169,2
2018-09-23,a630cdd94d3da13245cd83774a4cdc7dcfe3c74f9d8bf15b45b5530fd9c67b81,0611062002,0.0118474576271186,2
2018-09-23,a630cdd94d3da13245cd83774a4cdc7dcfe3c74f9d8bf15b45b5530fd9c67b81,0547747001,0.0135423728813559,2
2018-09-23,a630cdd94d3da13245cd83774a4cdc7dcfe3c74f9d8bf15b45b5530fd9c67b81,0479227001,0.0101525423728813,2
2018-09-23,a84a391d51d6317c8fff5e59ed9ce4bb7b9a808ee0ee4bf238fe44f1479298af,0660308001,0.0254067796610169,2
2018-09-23,a84a391d51d6317c8fff5e59ed9ce4bb7b9a808ee0ee4bf238fe44f1479298af,0589924003,0.0135423728813559,2
2018-09-23,a84a391d51d6317c8fff5e59ed9ce4bb7b9a808ee0ee4bf238fe44f1479298af,0629305003,0.0169322033898305,2
2018-09-23,a84a391d51d6317c8fff5e59ed9ce4bb7b9a808ee0ee4bf238fe44f1479298af,0676198001,0.0508305084745762,2
2018-09-23,a84a391d51d6317c8fff5e59ed9ce4bb7b9a808ee0ee4bf238fe44f1479298af,0660308004,0.0254067796610169,2
2018-09-23,a84a391d51d6317c8fff5e59ed9ce4bb7b9a808ee0ee4bf238fe44f1479298af,0672890003,0.0254067796610169,2
2018-09-23,ac30c7899fdcdad642a7041bc44c1e2766b323c094f03cd2892ea0a6dd96b692,0626442009,0.0338813559322033,2
2018-09-23,e1e5531e00f4b2a803893cbd5abd70b4c7e373456e433ea462b780767e09ca21,0701580001,0.0508305084745762,2
2018-09-23,e1e5531e00f4b2a803893cbd5abd70b4c7e373456e433ea462b780767e09ca21,0687524003,0.0254067796610169,2
2018-09-23,e1e5531e00f4b2a803893cbd5abd70b4c7e373456e433ea462b780767e09ca21,0638629002,0.0508305084745762,2
2018-09-23,e1e5531e00f4b2a803893cbd5abd70b4c7e373456e433ea462b780767e09ca21,0638629002,0.0508305084745762,2
2018-09-23,e1e5531e00f4b2a803893cbd5abd70b4c7e373456e433ea462b780767e09ca21,0638629002,0.0508305084745762,2
2018-09-23,e1e5531e00f4b2a803893cbd5abd70b4c7e373456e433ea462b780767e09ca21,0599502009,0.0321864406779661,2
2018-09-23,e1e5531e00f4b2a803893cbd5abd70b4c7e373456e433ea462b780767e09ca21,0599502009,0.0321864406779661,2
2018-09-23,e1e5531e00f4b2a803893cbd5abd70b4c7e373456e433ea462b780767e09ca21,0599502009,0.0321864406779661,2
2018-09-23,e1e5531e00f4b2a803893cbd5abd70b4c7e373456e433ea462b780767e09ca21,0612182001,0.0338813559322033,2
2018-09-23,e1e5531e00f4b2a803893cbd5abd70b4c7e373456e433ea462b780767e09ca21,0612182001,0.0338813559322033,2
2018-09-23,e1e5531e00f4b2a803893cbd5abd70b4c7e373456e433ea462b780767e09ca21,0612182001,0.0338813559322033,2
2018-09-23,e1e5531e00f4b2a803893cbd5abd70b4c7e373456e433ea462b780767e09ca21,0687524001,0.0254067796610169,2
2018-09-23,e1e5531e00f4b2a803893cbd5abd70b4c7e373456e433ea462b780767e09ca21,0687524001,0.0254067796610169,2
2018-09-23,e1e5531e00f4b2a803893cbd5abd70b4c7e373456e433ea462b780767e09ca21,0687524001,0.0254067796610169,2
2018-09-23,e1e5531e00f4b2a803893cbd5abd70b4c7e373456e433ea462b780767e09ca21,0573085028,0.0338813559322033,2
2018-09-23,e1e5531e00f4b2a803893cbd5abd70b4c7e373456e433ea462b780767e09ca21,0573085028,0.0338813559322033,2
2018-09-23,e1e5531e00f4b2a803893cbd5abd70b4c7e373456e433ea462b780767e09ca21,0682951001,0.1677966101694915,2
2018-09-23,e1e5531e00f4b2a803893cbd5abd70b4c7e373456e433ea462b780767e09ca21,0682951001,0.1677966101694915,2
2018-09-23,e1e5531e00f4b2a803893cbd5abd70b4c7e373456e433ea462b780767e09ca21,0687524002,0.0254067796610169,2
2018-09-23,e1e5531e00f4b2a803893cbd5abd70b4c7e373456e433ea462b780767e09ca21,0687524002,0.0254067796610169,2
2018-09-23,e1e5531e00f4b2a803893cbd5abd70b4c7e373456e433ea462b780767e09ca21,0598859003,0.0593050847457627,2
2018-09-23,e1e5531e00f4b2a803893cbd5abd70b4c7e373456e433ea462b780767e09ca21,0598859003,0.0593050847457627,2
2018-09-23,e1e5531e00f4b2a803893cbd5abd70b4c7e373456e433ea462b780767e09ca21,0598859003,0.0593050847457627,2
2018-09-23,e1e5531e00f4b2a803893cbd5abd70b4c7e373456e433ea462b780767e09ca21,0573085005,0.0220169491525423,2
2018-09-23,e1e5531e00f4b2a803893cbd5abd70b4c7e373456e433ea462b780767e09ca21,0573085005,0.0220169491525423,2
2018-09-23,ebdb282b14bab400d5c99f69a3411ffd7896bc07fdb054a896355825b97e6224,0661794001,0.1525254237288135,2
2018-09-23,f65f03d42b051d1d21bcd52027f204171f6be70475ec4ab1509e18b47ac1ec53,0189616008,0.0169322033898305,2
2018-09-23,f65f03d42b051d1d21bcd52027f204171f6be70475ec4ab1509e18b47ac1ec53,0189616008,0.0169322033898305,2
2018-09-23,f65f03d42b051d1d21bcd52027f204171f6be70475ec4ab1509e18b47ac1ec53,0189634001,0.0101525423728813,2
2018-09-23,f65f03d42b051d1d21bcd52027f204171f6be70475ec4ab1509e18b47ac1ec53,0189634001,0.0101525423728813,2
2018-09-23,f65f03d42b051d1d21bcd52027f204171f6be70475ec4ab1509e18b47ac1ec53,0671783004,0.0254067796610169,2
2018-09-23,f65f03d42b051d1d21bcd52027f204171f6be70475ec4ab1509e18b47ac1ec53,0635279003,0.0271016949152542,2
2018-09-23,f65f03d42b051d1d21bcd52027f204171f6be70475ec4ab1509e18b47ac1ec53,0647468001,0.0338813559322033,2
2018-09-23,f65f03d42b051d1d21bcd52027f204171f6be70475ec4ab1509e18b47ac1ec53,0243613004,0.0220169491525423,2
2018-09-23,f65f03d42b051d1d21bcd52027f204171f6be70475ec4ab1509e18b47ac1ec53,0630116004,0.0338813559322033,2
2018-09-23,f65f03d42b051d1d21bcd52027f204171f6be70475ec4ab1509e18b47ac1ec53,0649437001,0.0338813559322033,2
2018-09-23,f65f03d42b051d1d21bcd52027f204171f6be70475ec4ab1509e18b47ac1ec53,0664891002,0.0254067796610169,2
2018-09-23,f65f03d42b051d1d21bcd52027f204171f6be70475ec4ab1509e18b47ac1ec53,0485673061,0.0169322033898305,2
2018-09-23,f65f03d42b051d1d21bcd52027f204171f6be70475ec4ab1509e18b47ac1ec53,0565379001,0.008457627118644,2
2018-09-23,f65f03d42b051d1d21bcd52027f204171f6be70475ec4ab1509e18b47ac1ec53,0565379001,0.008457627118644,2
2018-09-23,f65f03d42b051d1d21bcd52027f204171f6be70475ec4ab1509e18b47ac1ec53,0540701004,0.0152372881355932,2
2018-09-24,04198da22f804f2568793cd20a72e35f3f42f42d2b697434597f65cecf004e98,0108775015,0.008457627118644,1
2018-09-24,04198da22f804f2568793cd20a72e35f3f42f42d2b697434597f65cecf004e98,0539723001,0.0338813559322033,1
2018-09-24,04198da22f804f2568793cd20a72e35f3f42f42d2b697434597f65cecf004e98,0667499004,0.0254067796610169,1
2018-09-24,04198da22f804f2568793cd20a72e35f3f42f42d2b697434597f65cecf004e98,0292551001,0.008457627118644,1
2018-09-24,04198da22f804f2568793cd20a72e35f3f42f42d2b697434597f65cecf004e98,0631649002,0.0169322033898305,1
2018-09-24,04198da22f804f2568793cd20a72e35f3f42f42d2b697434597f65cecf004e98,0528070001,0.0254067796610169,1
2018-09-24,0ce9005dd0911c58d29a1697aa9c775dd668d16460a60865d975cd84c0811a07,0560214001,0.008457627118644,2
2018-09-24,0ce9005dd0911c58d29a1697aa9c775dd668d16460a60865d975cd84c0811a07,0560214001,0.008457627118644,2
2018-09-24,0ce9005dd0911c58d29a1697aa9c775dd668d16460a60865d975cd84c0811a07,0559630003,0.0067627118644067,2
2018-09-24,0ce9005dd0911c58d29a1697aa9c775dd668d16460a60865d975cd84c0811a07,0559630003,0.0067627118644067,2
2018-09-24,0ce9005dd0911c58d29a1697aa9c775dd668d16460a60865d975cd84c0811a07,0642629001,0.0135423728813559,2
2018-09-24,0ce9005dd0911c58d29a1697aa9c775dd668d16460a60865d975cd84c0811a07,0351484002,0.0118474576271186,2
2018-09-24,0ce9005dd0911c58d29a1697aa9c775dd668d16460a60865d975cd84c0811a07,0351484002,0.0118474576271186,2
2018-09-24,0ce9005dd0911c58d29a1697aa9c775dd668d16460a60865d975cd84c0811a07,0494030020,0.0050677966101694,2
2018-09-24,0ce9005dd0911c58d29a1697aa9c775dd668d16460a60865d975cd84c0811a07,0560213001,0.0152372881355932,2
